topic_id,display_name,description,keywords,domain,field,subfield,paper_count,percentage
https://openalex.org/T13084,Education during COVID-19 pandemic,"This cluster of papers explores the transition from emergency remote teaching to networked digital education during the COVID-19 pandemic. It covers topics such as the challenges and opportunities of remote education, the impact on different social groups, use of technology in education, and epidemiological aspects of the pandemic.",Remote Education; Pandemic; Digital Learning; COVID-19; Epidemiology; Online Teaching; Health Surveillance; Educational Technology; Social Inequality; Virtual Learning Environments,Social Sciences,Social Sciences,Education,3,0.0
https://openalex.org/T13099,"Health, Medicine and Society","This cluster of papers explores the impact of healthcare legislation on medical practice, patient rights, mental health, ethical considerations, and end-of-life care. It delves into topics such as psychological trauma, palliative care, professional responsibility, and public health policy. The papers discuss the challenges and successes of implementing healthcare laws and regulations in various contexts.",Healthcare Legislation; Patient Rights; Mental Health; Ethical Practices; End-of-Life Care; Psychological Trauma; Medical Ethics; Palliative Care; Professional Responsibility; Public Health Policy,Health Sciences,Health Professions,General Health Professions,3,0.0
https://openalex.org/T13106,"Neuroscience, Education and Cognitive Function","This cluster of papers explores the intersection of neuroscience and education, focusing on bridging research findings with educational practice. It addresses topics such as neuromyths among teachers, brain-based learning approaches, the impact of emotions on learning, and the potential for interdisciplinary collaboration to inform educational reform.",Neuroscience; Education; Neuromyths; Cognitive Neuroscience; Brain-Based Learning; Teacher Training; Emotions; Learning Styles; Educational Reform; Interdisciplinary Collaboration,Life Sciences,Neuroscience,Cognitive Neuroscience,3,0.0
https://openalex.org/T13164,Quality and Management Systems,,,,,,3,0.0
https://openalex.org/T13171,Polymer Science and PVC,"This cluster of papers focuses on the development, characterization, and application of plasticizers and stabilizers for poly(vinyl chloride) (PVC). It covers topics such as thermal stability, bio-based and renewable resource plasticizers, degradation mechanisms, photostabilization, migration resistance, and sustainability of PVC materials.",Plasticizers; Poly(vinyl chloride); Thermal Stability; Bio-based; Renewable Resource; Degradation Mechanism; Photostabilization; Migration Resistance; Sustainability; Thermal Degradation,Physical Sciences,Materials Science,Polymers and Plastics,3,0.0
https://openalex.org/T13197,Spreadsheets and End-User Computing,"This cluster of papers focuses on the intersection of end-user software engineering, meta-design, and trigger-action programming, with an emphasis on understanding and addressing spreadsheet errors, debugging techniques, gender considerations in programming, and the development of smart home and IoT applications. It also explores the socio-technical aspects of software development and the impact of end-user computing on various domains.",End-User Software Engineering; Meta-design; Trigger-Action Programming; Spreadsheet Errors; Debugging; Smart Home; Gender in Programming; Socio-Technical Systems; IoT Development; Spreadsheets,Physical Sciences,Computer Science,Software,3,0.0
https://openalex.org/T13224,Sports and Physical Education Research,"This cluster of papers covers a wide range of topics related to physical education and sports science, including motor learning, sport performance, physical activity, didactics, motor control, cognitive approach, sport psychology, and neurophysiological aspects. It also explores the relationship between body communication skills and sports. The papers discuss theoretical aspects, practical implications, and various teaching methods in the field of physical education.",Motor Learning; Sport Performance; Physical Activity; Didactics; Motor Control; Cognitive Approach; Sport Psychology; Experiential Psychotherapy; Neurophysiological Aspects; Body Communication Skills,Health Sciences,Health Professions,"Physical Therapy, Sports Therapy and Rehabilitation",3,0.0
https://openalex.org/T13274,Expert finding and Q&A systems,,,,,,3,0.0
https://openalex.org/T13277,"Media, Religion, Digital Communication","This cluster of papers explores the intersection of religion and digital technology, encompassing topics such as the influence of the internet on religious authority, the formation of online religious communities, the mediatization of religious practices, virtual reality in religious contexts, the development of religious mobile applications, and the cultural adaptation of traditional religious practices to digital platforms.",Digital Religion; Internet; Religious Authority; Online Community; Cyberspace; Mediatization; Virtual Reality; Mobile Applications; Social Media; Cultural Adaptation,Social Sciences,Arts and Humanities,Philosophy,3,0.0
https://openalex.org/T13302,Amazonian Archaeology and Ethnohistory,"This cluster of papers explores the historical ecology of Amazonian landscapes, focusing on pre-Columbian human impact, plant domestication, landscape management, and the formation of anthropogenic soils. It investigates the long-term interactions between human cultures and the Amazonian environment, highlighting the influence of indigenous practices on forest composition, agrobiodiversity, and cultural landscapes.",Amazonia; historical ecology; pre-Columbian; landscape management; anthropogenic soils; plant domestication; cultural landscapes; forest composition; agrobiodiversity; indigenous practices,Social Sciences,Arts and Humanities,History,3,0.0
https://openalex.org/T13312,Mechanical and Thermal Properties Analysis,"This cluster of papers covers a wide range of topics in mechanical engineering and optimization techniques, including simulation, analysis of mechanical properties, vibration analysis, finite element method, thermal analysis, robotics, and heat transfer. The papers explore various experimental determinations and applications of optimization algorithms in mechanical systems.",Optimization; Simulation; Analysis; Mechanical Properties; Experimental Determination; Vibration Analysis; Finite Element Method; Thermal Analysis; Robotics; Heat Transfer,Physical Sciences,Engineering,Mechanical Engineering,3,0.0
https://openalex.org/T13321,"Radio, Podcasts, and Digital Media",,,,,,3,0.0
https://openalex.org/T13324,Scientific and Engineering Research Topics,"This cluster of papers covers a wide range of topics related to dental research, treatment methodologies, oral health, nanomaterials, and biocompatible innovations. It includes studies on periodontitis, orthognathic surgery, implant prostheses, and the application of biostatistics in dentistry. Additionally, it explores the use of nanoparticles for various dental applications and discusses the optimization of parameters in reverse logistics for dental materials.",Dental; Treatment; Oral Health; Nanoparticles; Biocompatible Innovation; Periodontitis; Orthognathic Surgery; Biostatistics; Implant Prostheses; Reverse Logistics,Health Sciences,Dentistry,Periodontics,3,0.0
https://openalex.org/T13337,Korean Peninsula Historical and Political Studies,,,,,,3,0.0
https://openalex.org/T13342,Art History and Market Analysis,"This cluster of papers explores the dynamics of art as an investment, including the behavior of art markets, price determinants, financial returns, risk, and the role of collecting and reputation. It also delves into the concept of art as a financial asset and its potential for portfolio diversification. The cluster investigates market inefficiencies, auction effects, and the impact of factors such as age, location, and historical context on art prices.",Art Market; Investment; Auctions; Price Determinants; Financial Returns; Collecting; Reputation; Risk; Portfolio Diversification; Market Inefficiency,Social Sciences,Arts and Humanities,Visual Arts and Performing Arts,3,0.0
